key,displayName,englishName,scientificName,scientificNameAliases,originCountry,idealTemperatureRange,idealHumidityRange,wateringIntervalDays,lightRequirement,careDifficulty,careMemo,status,lightStars,difficultyStars
calathea_makoyana,カラテア・マコヤナ,Peacock Plant,Goeppertia makoyana,,ブラジル,18〜28℃,60〜75%,5,bright_indirect,medium,孔雀の羽のような透かし模様の葉が特徴で、表土が乾いたらたっぷりと水を与えます。高い湿度を好み乾燥すると葉先が傷みやすいため加湿を心がけてください。直射日光は葉焼けの原因になるため明るい日陰で管理しましょう。誤食は避け、ペットのいる家庭では手の届かない場所に置きましょう。,新規,3,3
calathea_medallion,カラテア・メダリオン,Calathea 'Medallion',Goeppertia veitchiana 'Medallion',,ブラジル原産種の園芸品種,18〜28℃,60〜75%,5,bright_indirect,medium,メダルのような同心円模様の葉が特徴の人気品種で、表土が乾いたらたっぷりと水を与えます。高い湿度を好み乾燥すると葉先が傷みやすいため加湿を心がけてください。直射日光は葉焼けの原因になるため明るい日陰で管理しましょう。誤食は避け、ペットのいる家庭では手の届かない場所に置きましょう。,新規,3,3
calathea_lancifolia,カラテア・ランキフォリア,Rattlesnake Plant,Goeppertia lancifolia,,ブラジル,18〜28℃,55〜70%,6,bright_indirect,medium,波打つ細長い葉に濃い斑点模様が入る品種で、表土が乾いたらたっぷりと水を与えます。他のカラテアよりやや乾燥に強い傾向がありますが、直射日光は葉焼けの原因になるため明るい日陰で管理しましょう。誤食は避け、ペットのいる家庭では手の届かない場所に置きましょう。,新規,3,2
calathea_musaica,カラテア・ムサイカ,Network Plant,Goeppertia musaica,,ブラジル,18〜28℃,60〜75%,5,bright_indirect,medium,モザイク状の細かい網目模様の葉が特徴で、表土が乾いたらたっぷりと水を与えます。高い湿度を好み乾燥すると葉先が傷みやすいため加湿を心がけてください。直射日光は葉焼けの原因になるため明るい日陰で管理しましょう。誤食は避け、ペットのいる家庭では手の届かない場所に置きましょう。,新規,3,3
calathea_rufibarba,カラテア・ルフィバルバ,Furry Feather Calathea,Goeppertia rufibarba,,ブラジル,18〜28℃,55〜70%,6,bright_indirect,medium,細長い波打つ葉と葉裏の産毛が特徴的な品種で、表土が乾いたらたっぷりと水を与えます。高い湿度を好み乾燥すると葉先が傷みやすいため加湿を心がけてください。直射日光は葉焼けの原因になるため明るい日陰で管理しましょう。誤食は避け、ペットのいる家庭では手の届かない場所に置きましょう。,新規,3,3
calathea_zebrina,カラテア・ゼブリナ,Zebra Plant,Goeppertia zebrina,,ブラジル,18〜28℃,60〜75%,5,bright_indirect,medium,シマウマ模様のような縞が入るビロード状の葉が特徴で、表土が乾いたらたっぷりと水を与えます。高い湿度を好み乾燥すると葉先が傷みやすいため加湿を心がけてください。直射日光は葉焼けの原因になるため明るい日陰で管理しましょう。誤食は避け、ペットのいる家庭では手の届かない場所に置きましょう。,新規,3,3
calathea_ornata,カラテア・オルナータ,Pinstripe Calathea,Goeppertia ornata,,コロンビア・ベネズエラ,18〜28℃,60〜75%,5,bright_indirect,hard,細いピンストライプ模様が入る濃緑の葉が特徴で、表土が乾いたらたっぷりと水を与えます。非常に高い湿度を好み乾燥に弱いため加湿環境での管理が推奨されます。直射日光は葉焼けの原因になるため明るい日陰で管理しましょう。誤食は避け、ペットのいる家庭では手の届かない場所に置きましょう。,新規,3,4
calathea_insignis,カラテア・インシグニス,Rattlesnake Calathea,Goeppertia insignis,,ブラジル,18〜28℃,55〜70%,6,bright_indirect,medium,細長い葉に不規則な斑点模様が並ぶ品種で、表土が乾いたらたっぷりと水を与えます。高い湿度を好み乾燥すると葉先が傷みやすいため加湿を心がけてください。直射日光は葉焼けの原因になるため明るい日陰で管理しましょう。誤食は避け、ペットのいる家庭では手の届かない場所に置きましょう。,新規,3,3
calathea_warscewiczii,カラテア・ワルスセビッチー,Jungle Velvet Calathea,Goeppertia warscewiczii,,コスタリカ・ニカラグア,18〜28℃,60〜75%,5,bright_indirect,hard,ビロード状の質感を持つ大きな葉と紫の葉裏が美しい品種で、表土が乾いたらたっぷりと水を与えます。非常に高い湿度を好み乾燥に弱いため加湿環境での管理が推奨されます。直射日光は葉焼けの原因になるため明るい日陰で管理しましょう。誤食は避け、ペットのいる家庭では手の届かない場所に置きましょう。,新規,3,4
maranta_leuconeura_fascinator,マランタ・レウコネウラ・ファシネーター,Red Prayer Plant,Maranta leuconeura var. erythroneura,'Fascinator',ブラジル,18〜28℃,55〜70%,6,bright_indirect,medium,赤い葉脈が浮かぶ美しい葉を夜に閉じる祈りの植物として知られ、表土が乾いたらたっぷりと水を与えます。明るい日陰でよく育ちますが直射日光は葉焼けの原因になります。夜間に葉を閉じ朝に開く就眠運動が観察できます。誤食は避け、ペットのいる家庭では手の届かない場所に置きましょう。,新規,3,2
maranta_leuconeura_kerchoveana,マランタ・レウコネウラ・ケルコベアナ,Rabbit Tracks,Maranta leuconeura var. kerchoveana,,ブラジル,18〜28℃,55〜70%,6,bright_indirect,easy,ウサギの足跡のような斑点模様が入る葉が特徴で、表土が乾いたらたっぷりと水を与えます。明るい日陰でよく育ちますが直射日光は葉焼けの原因になります。夜間に葉を閉じる就眠運動が楽しい品種です。誤食は避け、ペットのいる家庭では手の届かない場所に置きましょう。,新規,3,2
ctenanthe_amagris,クテナンテ・アマグリス,Ctenanthe 'Amagris',Ctenanthe amabilis 'Amagris',,ブラジル原産種の園芸品種,18〜28℃,55〜70%,6,bright_indirect,medium,銀灰色と緑のコントラストが美しい波打つ葉が特徴で、表土が乾いたらたっぷりと水を与えます。明るい日陰でよく育ちますが直射日光は葉焼けの原因になります。誤食は避け、ペットのいる家庭では手の届かない場所に置きましょう。,新規,3,3
ctenanthe_lubbersiana,クテナンテ・ルバーシアナ,Bamburanta,Ctenanthe lubbersiana,,ブラジル,18〜28℃,55〜70%,6,bright_indirect,medium,黄緑の斑模様が入る細長い葉が特徴の品種で、表土が乾いたらたっぷりと水を与えます。明るい日陰でよく育ちますが直射日光は葉焼けの原因になります。誤食は避け、ペットのいる家庭では手の届かない場所に置きましょう。,新規,3,3
stromanthe_triostar,ストロマンテ・トリオスター,Tricolor Stromanthe,Stromanthe thalia 'Triostar',,ブラジル原産種の園芸品種,18〜28℃,60〜75%,5,bright_indirect,hard,白・緑・ピンクの三色が入る華やかな葉が特徴の人気品種で、表土が乾いたらたっぷりと水を与えます。非常に高い湿度を好み乾燥に弱いため加湿環境での管理が推奨されます。直射日光は葉焼けの原因になるため明るい日陰で管理しましょう。誤食は避け、ペットのいる家庭では手の届かない場所に置きましょう。,新規,3,4
peperomia_obtusifolia,ペペロミア・オブツシフォリア,Baby Rubber Plant,Peperomia obtusifolia,,中南米,18〜28℃,45〜65%,9,bright_indirect,easy,厚みのある艶やかな丸葉が特徴の丈夫な品種で、土がしっかり乾いてから水を与えます。明るい日陰でよく育ちますが直射日光は葉焼けの原因になるため避けてください。コンパクトにまとまり小さなスペースでも育てやすい品種です。誤食は避け、ペットのいる家庭では手の届かない場所に置きましょう。,新規,3,1
peperomia_polybotrya,ペペロミア・ポリボトリヤ,Coin Leaf Peperomia,Peperomia polybotrya,,南米,18〜28℃,45〜65%,9,bright_indirect,easy,ハート形の厚みのある艶やかな葉が特徴の品種で、土がしっかり乾いてから水を与えます。明るい日陰でよく育ちますが直射日光は葉焼けの原因になるため避けてください。誤食は避け、ペットのいる家庭では手の届かない場所に置きましょう。,新規,3,1
peperomia_prostrata,ペペロミア・プロストラータ,String of Turtles,Peperomia prostrata,,南米,18〜26℃,45〜65%,8,bright_indirect,medium,亀の甲羅のような模様の小さな葉がつる状に連なる人気品種で、土がしっかり乾いてから水を与えます。明るい日陰でよく育ちますが直射日光は葉焼けの原因になるため避けてください。ハンギングで育てると垂れ下がる姿を楽しめます。誤食は避け、ペットのいる家庭では手の届かない場所に置きましょう。,新規,3,2
peperomia_graveolens,ペペロミア・グラベオレンス,Ruby Glow Peperomia,Peperomia graveolens,,エクアドル,18〜28℃,35〜55%,9,bright_indirect,medium,舟形の多肉質な葉の縁が赤く色づく品種で、土がしっかり乾いてから水を与えます。多肉質のため他のペペロミアより乾燥に強く、発色を良くするには明るい光が必要です。誤食は避け、ペットのいる家庭では手の届かない場所に置きましょう。,新規,4,2
